ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Carnegie Parent,Carnegie Parent,ID Carnegie,Carnegie,ID University,University,ID Degree,Degree,Completions,Slug University,Slug CIP6
"14","Engineering","1401","General Engineering","140101","General Engineering",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",3,"university-of-michigan-ann-arbor","general-engineering-140101"
"14","Engineering","1402","Aerospace, Aeronautical & Astronautical Engineering","140201","Aerospace, Aeronautical, & Astronautical Engineering",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",130,"university-of-michigan-ann-arbor","aerospace-aeronautical-astronautical-engineering-140201"
"14","Engineering","1405","Biomedical Engineering","140501","Bioengineering & Biomedical Engineering",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",87,"university-of-michigan-ann-arbor","bioengineering-biomedical-engineering"
"14","Engineering","1407","Chemical Engineering","140701","Chemical Engineering",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",135,"university-of-michigan-ann-arbor","chemical-engineering-140701"
"14","Engineering","1408","Civil Engineering","140801","General Civil Engineering",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",95,"university-of-michigan-ann-arbor","general-civil-engineering"
"14","Engineering","1409","Computer Engineering","140901","General Computer Engineering",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",78,"university-of-michigan-ann-arbor","general-computer-engineering"
"14","Engineering","1410","Electrical Engineering","141001","Electrical & Electronics Engineering",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",128,"university-of-michigan-ann-arbor","electrical-electronics-engineering"
"14","Engineering","1412","Engineering Physics","141201","Engineering Physics & Applied Physics",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",10,"university-of-michigan-ann-arbor","engineering-physics-applied-physics"
"14","Engineering","1414","Environmental Engineering","141401","Environmental Health Engineering",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",6,"university-of-michigan-ann-arbor","environmental-health-engineering"
"14","Engineering","1418","Materials Engineering","141801","Materials Engineering",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",50,"university-of-michigan-ann-arbor","materials-engineering-141801"
"14","Engineering","1419","Mechanical Engineering","141901","Mechanical Engineering",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",260,"university-of-michigan-ann-arbor","mechanical-engineering-141901"
"14","Engineering","1422","Marine Engineering & Architecture","142201","Naval Architecture & Marine Engineering",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",46,"university-of-michigan-ann-arbor","naval-architecture-marine-engineering"
"14","Engineering","1423","Nuclear Engineering","142301","Nuclear Engineering",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",30,"university-of-michigan-ann-arbor","nuclear-engineering-142301"
"14","Engineering","1435","Industrial Engineering","143501","Industrial Engineering",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",209,"university-of-michigan-ann-arbor","industrial-engineering-143501"
"14","Engineering","1439","Geological & Geophysical Engineering","143901","Geological & Geophysical Engineering",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",14,"university-of-michigan-ann-arbor","geological-geophysical-engineering-143901"
"16","Language & Linguistics","1601","Linguistic, Comparative, & Related Language Studies","160102","Linguistics",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",50,"university-of-michigan-ann-arbor","linguistics"
"16","Language & Linguistics","1601","Linguistic, Comparative, & Related Language Studies","160104","Comparative Literature",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",3,"university-of-michigan-ann-arbor","comparative-literature"
"16","Language & Linguistics","1604","Slavic, Baltic, & Albanian Languages, Literatures, & Linguistics","160402","Russian Language & Literature",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",5,"university-of-michigan-ann-arbor","russian-language-literature"
"16","Language & Linguistics","1604","Slavic, Baltic, & Albanian Languages, Literatures, & Linguistics","160407","Polish Language & Literature",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",1,"university-of-michigan-ann-arbor","polish-language-literature"
"16","Language & Linguistics","1605","Germanic Languages, Literatures, & Linguistics","160501","German Language & Literature",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",54,"university-of-michigan-ann-arbor","german-language-literature"
"16","Language & Linguistics","1606","Modern Greek Languages & Literature","160601","Modern Greek Language & Literature",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",6,"university-of-michigan-ann-arbor","modern-greek-language-literature"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160900","General Romance Languages, Literatures, & Linguistics",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",5,"university-of-michigan-ann-arbor","general-romance-languages-literatures-linguistics"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160901","French Language & Literature",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",31,"university-of-michigan-ann-arbor","french-language-literature"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160902","Italian Language & Literature",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",4,"university-of-michigan-ann-arbor","italian-language-literature"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160905","Spanish Language & Literature",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",151,"university-of-michigan-ann-arbor","spanish-language-literature"
"16","Language & Linguistics","1611","Middle Eastern & Semitic Languages, Literatures, & Linguistics","161102","Hebrew Language & Literature",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",8,"university-of-michigan-ann-arbor","hebrew-language-literature"
"16","Language & Linguistics","1611","Middle Eastern & Semitic Languages, Literatures, & Linguistics","161199","Other Middle/Near Eastern & Semetic Languages, Literatures, & Linguistics",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",19,"university-of-michigan-ann-arbor","other-middlenear-eastern-semetic-languages-literatures-linguistics"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161200","General Classical Language, Literature, & Linguistics",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",1,"university-of-michigan-ann-arbor","general-classical-language-literature-linguistics"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161202","Ancient/Classical Greek Language & Literature",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",0,"university-of-michigan-ann-arbor","ancientclassical-greek-language-literature"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161203","Latin Language & Literature",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",4,"university-of-michigan-ann-arbor","latin-language-literature"
"23","English","2301","General English Language & Literature","230101","General English Language & Literature",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",233,"university-of-michigan-ann-arbor","general-english-language-literature-230101"
"23","English","2313","Rhetoric & Composition","231302","Creative Writing",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",22,"university-of-michigan-ann-arbor","creative-writing-231302"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240102","General Studies",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",74,"university-of-michigan-ann-arbor","general-studies"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240103","Humanistic Studies",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",8,"university-of-michigan-ann-arbor","humanistic-studies"
"26","Biology","2601","General Biology","260101","General Biological Sciences",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",120,"university-of-michigan-ann-arbor","general-biological-sciences"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260202","Biochemistry",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",52,"university-of-michigan-ann-arbor","biochemistry"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260203","Biophysics",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",9,"university-of-michigan-ann-arbor","biophysics"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260204","Molecular Biology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",84,"university-of-michigan-ann-arbor","molecular-biology"
"26","Biology","2604","Cellular Biology & Anatomical Sciences","260406","Cellular & Molecular Biology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",120,"university-of-michigan-ann-arbor","cellular-molecular-biology"
"26","Biology","2605","Microbiological Sciences & Immunology","260502","General Microbiology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",46,"university-of-michigan-ann-arbor","general-microbiology"
"26","Biology","2613","Ecology, Evolution, Systematics, & Population Biology","261310","Ecology & Evolutionary Biology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",46,"university-of-michigan-ann-arbor","ecology-evolutionary-biology"
"26","Biology","2615","Neurobiology & Neurosciences","261501","Neuroscience",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",300,"university-of-michigan-ann-arbor","neuroscience-261501"
"26","Biology","2699","Other Biological & Biomedical Science Studies","269999","Other Biological & Biomedical Sciences",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",1,"university-of-michigan-ann-arbor","other-biological-biomedical-sciences"
"27","Math & Statistics","2701","Mathematics","270101","General Mathematics",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",193,"university-of-michigan-ann-arbor","general-mathematics"
"27","Math & Statistics","2705","Statistics","270501","General Statistics",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",45,"university-of-michigan-ann-arbor","general-statistics"
"30","Interdisciplinary Studies","3013","Medieval & Renaissance Studies","301301","Medieval & Renaissance Studies",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",0,"university-of-michigan-ann-arbor","medieval-renaissance-studies-301301"
"30","Interdisciplinary Studies","3020","International Studies","302001","International & Global Studies",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",239,"university-of-michigan-ann-arbor","international-global-studies"
"30","Interdisciplinary Studies","3022","Classical & Ancient Studies","302201","Ancient Civilization Studies",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",5,"university-of-michigan-ann-arbor","ancient-civilization-studies"
"30","Interdisciplinary Studies","3022","Classical & Ancient Studies","302202","Classical, Ancient Mediterranean, & Near Eastern Studies & Archeology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",6,"university-of-michigan-ann-arbor","classical-ancient-mediterranean-near-eastern-studies-archeology"
"30","Interdisciplinary Studies","3099","Other Interdisciplinary Studies","309999","Other Multidisciplinary Studies",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",29,"university-of-michigan-ann-arbor","other-multidisciplinary-studies"
"31","Parks, Recreation, & Leisure","3105","Health & Physical Education","310504","Sport & Fitness Management",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",93,"university-of-michigan-ann-arbor","sport-fitness-management"
"31","Parks, Recreation, & Leisure","3105","Health & Physical Education","310505","Kinesiology & Exercise Science",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",132,"university-of-michigan-ann-arbor","kinesiology-exercise-science"
"38","Philosophy and Religious Studies","3801","Philosophy","380101","Philosophy",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",51,"university-of-michigan-ann-arbor","philosophy-380101"
"38","Philosophy and Religious Studies","3802","Religious Studies","380206","Judaic Studies",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",4,"university-of-michigan-ann-arbor","judaic-studies"
"40","Physical Sciences","4002","Astronomy & Astrophysics","400201","Astronomy",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",8,"university-of-michigan-ann-arbor","astronomy"
"40","Physical Sciences","4005","Chemistry","400501","General Chemistry",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",30,"university-of-michigan-ann-arbor","general-chemistry"
"40","Physical Sciences","4006","Geological & Earth Sciences","400601","General Geology & Earch Science",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",33,"university-of-michigan-ann-arbor","general-geology-earch-science"
"40","Physical Sciences","4006","Geological & Earth Sciences","400699","Other Geological & Earth Sciences",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",0,"university-of-michigan-ann-arbor","other-geological-earth-sciences"
"40","Physical Sciences","4008","Physics","400801","General Physics",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",44,"university-of-michigan-ann-arbor","general-physics"
"42","Psychology","4201","General Psychology","420101","General Psychology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",0,"university-of-michigan-ann-arbor","general-psychology-420101"
"42","Psychology","4227","Research & Experimental Psychology","422704","Experimental Psychology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",518,"university-of-michigan-ann-arbor","experimental-psychology-422704"
"42","Psychology","4227","Research & Experimental Psychology","422706","Physiological Psychology & Psychobiology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",300,"university-of-michigan-ann-arbor","physiological-psychology-psychobiology"
"42","Psychology","4299","Other Psychology Studies","429999","Other Psychology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",0,"university-of-michigan-ann-arbor","other-psychology"
"44","Public Administration and Social Service","4405","Public Work Analysis","440501","General Public Policy Analysis",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",63,"university-of-michigan-ann-arbor","general-public-policy-analysis"
"45","Social Sciences","4501","General Social Sciences","450101","General Social Sciences",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",10,"university-of-michigan-ann-arbor","general-social-sciences-450101"
"45","Social Sciences","4502","Anthropology","450201","Anthropology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",87,"university-of-michigan-ann-arbor","anthropology-450201"
"45","Social Sciences","4502","Anthropology","450299","Other Anthropology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",40,"university-of-michigan-ann-arbor","other-anthropology"
"45","Social Sciences","4506","Economics","450601","General Economics",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",487,"university-of-michigan-ann-arbor","general-economics"
"45","Social Sciences","4510","Political Science & Government","451001","General Political Science & Government",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",394,"university-of-michigan-ann-arbor","general-political-science-government"
"45","Social Sciences","4511","Sociology","451101","Sociology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",129,"university-of-michigan-ann-arbor","sociology-451101"
"50","Visual & Performing Arts","5003","Dance","500301","General Dance",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",13,"university-of-michigan-ann-arbor","general-dance"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500501","General Drama & Theater Arts",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",31,"university-of-michigan-ann-arbor","general-drama-theater-arts"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500502","Technical Theatre Design & Technology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",14,"university-of-michigan-ann-arbor","technical-theatre-design-technology"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500509","Musical Theatre",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",24,"university-of-michigan-ann-arbor","musical-theatre"
"50","Visual & Performing Arts","5006","Video & Photographic Arts","500601","Film, Cinema, & Video Studies",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",113,"university-of-michigan-ann-arbor","film-cinema-video-studies"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500701","General Art Studies",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",97,"university-of-michigan-ann-arbor","general-art-studies"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500703","Art History, Criticism, & Conservation",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",51,"university-of-michigan-ann-arbor","art-history-criticism-conservation"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500705","Drawing",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",0,"university-of-michigan-ann-arbor","drawing"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500711","Ceramic Arts & Ceramics",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",0,"university-of-michigan-ann-arbor","ceramic-arts-ceramics"
"50","Visual & Performing Arts","5009","Music","500901","General Music",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",7,"university-of-michigan-ann-arbor","general-music"
"50","Visual & Performing Arts","5009","Music","500902","Music History, Literature, & Theory",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",6,"university-of-michigan-ann-arbor","music-history-literature-theory"
"50","Visual & Performing Arts","5009","Music","500903","General Music Performance",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",61,"university-of-michigan-ann-arbor","general-music-performance"
"50","Visual & Performing Arts","5009","Music","500904","Music Theory & Composition",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",7,"university-of-michigan-ann-arbor","music-theory-composition"
"50","Visual & Performing Arts","5009","Music","500910","Jazz & Jazz Studies",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",5,"university-of-michigan-ann-arbor","jazz-jazz-studies"
"50","Visual & Performing Arts","5009","Music","500913","Music Technology",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",1,"university-of-michigan-ann-arbor","music-technology"
"50","Visual & Performing Arts","5009","Music","500999","Other Music",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",2,"university-of-michigan-ann-arbor","other-music"
"50","Visual & Performing Arts","5099","Other Visual & Performing Arts","509999","Other Visual & Performing Arts",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",9,"university-of-michigan-ann-arbor","other-visual-performing-arts-509999"
"51","Health","5106","Dental Support Services","510602","Dental Hygiene",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",37,"university-of-michigan-ann-arbor","dental-hygiene"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510913","Athletic Trainer",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",14,"university-of-michigan-ann-arbor","athletic-trainer"
"51","Health","5120","Pharmaceutical Sciences & Administration","512010","Pharmaceutical Sciences",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",1,"university-of-michigan-ann-arbor","pharmaceutical-sciences"
"51","Health","5138","Registered Nursing, Nursing Administration, & Nursing Research","513801","Registered Nursing",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",195,"university-of-michigan-ann-arbor","registered-nursing"
"52","Business","5202","Business Administration, Management, & Operations","520201","General Business Administration & Management",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",415,"university-of-michigan-ann-arbor","general-business-administration-management"
"52","Business","5207","Entrepreneurial & Small Business Operations","520799","Other Small Business & Entrepreneurial Operations",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",0,"university-of-michigan-ann-arbor","other-small-business-entrepreneurial-operations"
"52","Business","5210","Human Resource Management & Services","521003","Organizational Behavior Studies",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",59,"university-of-michigan-ann-arbor","organizational-behavior-studies"
"54","History","5401","History","540101","General History",2014,"2014","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",178,"university-of-michigan-ann-arbor","general-history"
"11","Computer and Information Sciences and Support Services","1101","General Computer & Information Sciences","110101","General Computer & Information Sciences",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",211,"university-of-michigan-ann-arbor","general-computer-information-sciences-110101"
"11","Computer and Information Sciences and Support Services","1101","General Computer & Information Sciences","110104","Informatics",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",61,"university-of-michigan-ann-arbor","informatics"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131202","Elementary Education & Teaching",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",48,"university-of-michigan-ann-arbor","elementary-education-teaching"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131205","Secondary Education & Teaching",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",30,"university-of-michigan-ann-arbor","secondary-education-teaching"
"13","Education","1313","Teacher Education for Specific Subject Areas","131312","Music Teacher Education",2013,"2013","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","170976","University of Michigan-Ann Arbor",5,"Bachelors Degree",8,"university-of-michigan-ann-arbor","music-teacher-education"
